id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,a_quitte_l_entreprise_norm,present_in_eval,present_in_sondage
1162,27,m,2539,marié(e),consulting,assistant de direction,1,80,4,4,2,4,2,1,3,3,3,E_1162,3,non,13 %,non,1,0,1,6,3,infra & cloud,y,occasionnel,2,2,0,True,True
1163,34,f,5714,marié(e),commercial,cadre commercial,1,80,6,6,5,2,3,2,3,1,2,E_1163,4,non,20 %,non,0,3,1,9,1,infra & cloud,y,occasionnel,1,3,0,True,True
1164,35,m,4323,célibataire,ressources humaines,ressources humaines,1,80,6,5,4,3,3,1,3,2,1,E_1164,3,non,17 %,non,0,2,1,8,4,entrepreunariat,y,occasionnel,1,4,0,True,True
1165,29,f,7336,marié(e),commercial,cadre commercial,1,80,11,11,8,4,2,3,1,1,1,E_1165,3,non,13 %,oui,1,3,1,23,1,infra & cloud,y,occasionnel,3,10,1,True,True
1166,40,f,13499,célibataire,consulting,directeur technique,9,80,20,18,7,2,3,3,3,3,2,E_1166,3,non,17 %,non,0,3,1,9,4,transformation digitale,y,frequent,2,13,0,True,True
1167,42,m,13758,célibataire,commercial,cadre commercial,0,80,22,21,9,3,3,4,1,2,2,E_1167,3,oui,12 %,oui,0,2,1,12,3,infra & cloud,y,frequent,13,14,1,True,True
1171,42,m,5155,célibataire,commercial,cadre commercial,7,80,9,6,4,2,3,2,1,4,4,E_1171,3,non,13 %,non,0,3,1,4,4,marketing,y,occasionnel,1,5,0,True,True
1172,35,m,2258,marié(e),consulting,consultant,6,80,10,8,0,4,2,1,3,2,3,E_1172,3,non,12 %,non,1,2,1,1,4,transformation digitale,y,occasionnel,1,7,0,True,True
1173,24,m,3597,célibataire,consulting,consultant,8,80,6,4,3,4,3,1,2,4,3,E_1173,4,non,22 %,non,0,2,1,24,3,transformation digitale,y,occasionnel,1,2,0,True,True
1175,28,f,2515,marié(e),consulting,consultant,1,80,1,1,1,3,3,1,4,4,2,E_1175,3,oui,11 %,oui,0,4,1,12,1,infra & cloud,y,occasionnel,0,0,1,True,True
1177,26,m,4420,marié(e),consulting,consultant,1,80,8,8,7,1,4,1,4,2,3,E_1177,4,non,22 %,non,1,2,1,3,4,transformation digitale,y,occasionnel,0,7,0,True,True
1179,30,m,6578,marié(e),commercial,cadre commercial,1,80,10,10,3,3,2,2,3,1,3,E_1179,3,non,18 %,non,1,3,1,10,3,marketing,y,occasionnel,1,4,0,True,True
1180,40,f,4422,marié(e),consulting,assistant de direction,3,80,16,1,1,3,2,2,4,4,1,E_1180,3,oui,13 %,non,1,3,1,26,2,transformation digitale,y,frequent,0,0,0,True,True
1182,35,m,10274,divorcé(e),consulting,tech lead,2,80,15,7,7,3,2,3,2,2,4,E_1182,3,non,18 %,non,1,2,1,2,3,infra & cloud,y,occasionnel,6,4,0,True,True
1184,34,m,5343,célibataire,consulting,manager,0,80,14,13,9,4,2,2,1,3,3,E_1184,4,non,20 %,non,0,3,1,1,3,transformation digitale,y,frequent,4,9,0,True,True
1185,35,m,2376,marié(e),consulting,consultant,1,80,2,2,2,4,2,1,4,2,4,E_1185,3,non,13 %,non,1,2,1,4,4,autre,y,frequent,2,2,0,True,True
1188,43,f,5346,célibataire,commercial,cadre commercial,8,80,7,4,3,1,1,2,3,2,2,E_1188,3,non,13 %,oui,0,2,1,9,3,marketing,y,occasionnel,1,3,1,True,True
1190,32,f,2827,divorcé(e),commercial,représentant commercial,1,80,1,1,0,3,3,1,1,3,3,E_1190,3,non,12 %,non,3,3,1,2,1,infra & cloud,y,aucun,0,0,0,True,True
1191,56,f,19943,divorcé(e),consulting,senior manager,4,80,28,5,2,4,3,5,1,4,3,E_1191,3,non,13 %,non,1,2,1,4,4,entrepreunariat,y,occasionnel,4,2,0,True,True
1192,29,f,3131,marié(e),consulting,consultant,1,80,10,10,8,2,3,1,4,1,3,E_1192,3,non,13 %,non,1,5,1,6,1,transformation digitale,y,occasionnel,0,8,0,True,True
1193,19,m,2552,célibataire,consulting,assistant de direction,1,80,1,1,1,3,3,1,1,3,3,E_1193,4,non,25 %,non,0,4,1,9,2,infra & cloud,y,occasionnel,0,0,0,True,True
1195,45,f,4477,marié(e),consulting,assistant de direction,4,80,7,3,2,1,3,1,3,3,2,E_1195,3,oui,19 %,non,1,2,1,7,3,transformation digitale,y,occasionnel,0,2,0,True,True
1196,37,f,6474,marié(e),consulting,tech lead,1,80,14,14,8,4,2,2,4,2,2,E_1196,3,non,13 %,non,1,2,1,1,3,infra & cloud,y,occasionnel,3,11,0,True,True
1198,20,m,3033,célibataire,consulting,consultant,1,80,2,2,2,1,2,1,3,1,2,E_1198,3,non,12 %,non,0,2,1,3,3,infra & cloud,y,occasionnel,1,2,0,True,True
1200,44,m,2936,célibataire,consulting,assistant de direction,1,80,6,6,4,3,3,1,3,3,3,E_1200,3,oui,11 %,oui,0,4,1,10,4,infra & cloud,y,occasionnel,0,2,1,True,True
1201,53,f,18606,divorcé(e),consulting,senior manager,3,80,26,7,7,4,3,5,3,2,3,E_1201,3,non,18 %,non,1,6,1,7,2,transformation digitale,y,occasionnel,4,7,0,True,True
1202,29,f,2168,marié(e),consulting,assistant de direction,0,80,6,5,4,2,1,1,4,1,2,E_1202,3,oui,18 %,non,1,2,1,15,1,infra & cloud,y,occasionnel,1,3,0,True,True
1203,22,m,2853,marié(e),consulting,assistant de direction,0,80,1,0,0,3,2,1,4,2,3,E_1203,3,oui,11 %,oui,1,5,1,3,4,infra & cloud,y,frequent,0,0,1,True,True
1204,46,f,17048,marié(e),commercial,senior manager,8,80,28,26,15,3,3,4,1,1,3,E_1204,4,non,23 %,non,0,2,1,2,3,marketing,y,occasionnel,15,9,0,True,True
1206,44,m,2290,célibataire,consulting,assistant de direction,2,80,6,0,0,4,1,1,3,4,3,E_1206,3,non,13 %,non,0,3,1,17,3,infra & cloud,y,aucun,0,0,0,True,True
1207,33,m,3600,marié(e),ressources humaines,ressources humaines,1,80,5,5,4,2,3,1,3,4,3,E_1207,3,non,13 %,non,1,2,1,2,3,ressources humaines,y,occasionnel,1,4,0,True,True
1210,41,m,2107,divorcé(e),consulting,assistant de direction,6,80,5,1,0,1,2,1,1,1,1,E_1210,3,non,17 %,oui,1,2,1,5,2,infra & cloud,y,aucun,0,0,1,True,True
1211,30,m,4115,divorcé(e),commercial,cadre commercial,8,80,8,4,3,3,3,2,1,3,3,E_1211,3,non,19 %,non,3,3,1,29,4,infra & cloud,y,occasionnel,0,3,0,True,True
1212,40,m,4327,marié(e),commercial,cadre commercial,5,80,5,0,0,2,3,2,2,4,3,E_1212,3,non,12 %,non,3,2,1,2,4,transformation digitale,y,frequent,0,0,0,True,True
1215,50,f,17856,marié(e),consulting,senior manager,2,80,32,2,2,4,3,4,1,3,3,E_1215,4,non,22 %,non,1,3,1,2,3,transformation digitale,y,frequent,2,2,0,True,True
1216,28,m,3196,marié(e),consulting,consultant,1,80,6,6,5,4,2,1,1,3,3,E_1216,3,non,12 %,non,3,2,1,19,4,transformation digitale,y,occasionnel,3,3,0,True,True
1217,46,m,19081,marié(e),consulting,directeur technique,5,80,25,4,2,4,3,5,2,1,3,E_1217,3,non,11 %,non,1,2,1,15,2,infra & cloud,y,occasionnel,0,3,0,True,True
1218,35,m,8966,marié(e),commercial,cadre commercial,3,80,15,7,7,3,3,2,1,4,3,E_1218,3,oui,15 %,non,3,2,1,17,4,infra & cloud,y,occasionnel,1,7,0,True,True
1219,24,f,2210,marié(e),consulting,consultant,1,80,1,1,0,4,3,1,2,1,1,E_1219,3,non,13 %,oui,1,3,1,17,2,infra & cloud,y,occasionnel,0,0,1,True,True
1220,33,f,4539,marié(e),commercial,cadre commercial,1,80,10,10,7,2,3,2,3,1,2,E_1220,3,non,12 %,non,1,3,1,25,3,transformation digitale,y,frequent,0,1,0,True,True
1221,36,m,2741,divorcé(e),consulting,consultant,1,80,7,7,7,3,1,1,3,3,3,E_1221,3,non,14 %,non,1,4,1,6,4,infra & cloud,y,occasionnel,1,7,0,True,True
1224,30,m,3491,divorcé(e),consulting,consultant,1,80,10,10,7,3,3,2,3,1,2,E_1224,3,non,13 %,non,3,4,1,7,4,infra & cloud,y,occasionnel,8,9,0,True,True
1225,44,m,4541,célibataire,consulting,assistant de direction,1,80,20,20,11,4,3,2,4,2,3,E_1225,4,non,25 %,non,0,3,1,29,4,autre,y,occasionnel,13,17,0,True,True
1226,20,m,2678,célibataire,commercial,représentant commercial,1,80,2,2,1,3,4,1,4,4,3,E_1226,3,non,17 %,non,0,2,1,21,3,marketing,y,occasionnel,2,2,0,True,True
1228,46,m,7379,divorcé(e),consulting,tech lead,2,80,12,6,3,4,3,2,4,3,2,E_1228,3,non,11 %,non,1,3,1,2,4,entrepreunariat,y,occasionnel,1,4,0,True,True
1231,42,m,6272,marié(e),ressources humaines,ressources humaines,7,80,10,4,3,4,4,2,1,1,4,E_1231,3,non,16 %,non,1,3,1,2,5,transformation digitale,y,aucun,0,3,0,True,True
1233,60,m,5220,divorcé(e),commercial,cadre commercial,0,80,12,11,7,2,4,2,4,2,3,E_1233,3,oui,18 %,non,1,3,1,7,4,marketing,y,occasionnel,1,9,0,True,True
1234,32,f,2743,marié(e),consulting,consultant,1,80,2,2,2,3,2,1,2,3,3,E_1234,4,non,20 %,non,1,2,1,13,3,autre,y,frequent,2,2,0,True,True
1235,32,f,4998,célibataire,consulting,assistant de direction,4,80,10,8,7,4,3,2,3,4,3,E_1235,3,oui,14 %,non,0,2,1,2,2,infra & cloud,y,frequent,0,7,0,True,True
1237,36,f,10252,divorcé(e),consulting,tech lead,2,80,17,7,7,3,1,3,1,3,3,E_1237,4,oui,21 %,non,1,2,1,1,3,entrepreunariat,y,occasionnel,7,7,0,True,True
1238,33,m,2781,marié(e),consulting,assistant de direction,0,80,15,14,10,1,3,1,4,2,3,E_1238,3,non,13 %,non,1,5,1,9,3,transformation digitale,y,occasionnel,4,10,0,True,True
1239,40,f,6852,divorcé(e),commercial,cadre commercial,7,80,7,5,1,2,2,2,2,2,4,E_1239,3,non,12 %,non,1,2,1,10,3,entrepreunariat,y,occasionnel,1,3,0,True,True
1240,25,m,4950,célibataire,commercial,cadre commercial,0,80,5,4,3,3,3,2,4,2,3,E_1240,3,non,14 %,non,0,4,1,10,4,infra & cloud,y,occasionnel,1,1,0,True,True
1241,30,m,3579,marié(e),consulting,assistant de direction,0,80,12,11,9,4,3,1,2,1,3,E_1241,4,oui,21 %,non,1,2,1,1,3,transformation digitale,y,occasionnel,5,7,0,True,True
1242,42,f,13191,marié(e),consulting,directeur technique,3,80,20,1,0,1,3,3,1,3,3,E_1242,3,oui,17 %,non,0,6,1,26,5,transformation digitale,y,frequent,0,0,0,True,True
1243,35,f,10377,marié(e),commercial,cadre commercial,4,80,16,13,2,3,2,3,4,2,2,E_1243,3,oui,11 %,non,1,6,1,8,2,marketing,y,aucun,4,12,0,True,True
1244,27,m,2235,marié(e),consulting,assistant de direction,1,80,9,9,7,1,3,1,1,4,2,E_1244,3,oui,14 %,non,2,3,1,14,3,infra & cloud,y,occasionnel,6,8,0,True,True
1245,54,f,10502,divorcé(e),consulting,tech lead,7,80,33,5,4,4,3,3,3,1,1,E_1245,3,non,17 %,non,1,2,1,1,4,infra & cloud,y,frequent,1,4,0,True,True
1246,44,f,2011,marié(e),consulting,assistant de direction,1,80,10,10,5,1,4,1,4,4,3,E_1246,3,non,13 %,non,1,5,1,2,1,infra & cloud,y,occasionnel,7,7,0,True,True
1248,19,f,1859,célibataire,consulting,assistant de direction,1,80,1,1,1,1,2,1,2,2,4,E_1248,4,oui,25 %,oui,0,2,1,10,3,transformation digitale,y,aucun,0,0,1,True,True
1249,29,f,3760,divorcé(e),consulting,assistant de direction,1,80,3,3,2,1,3,1,4,1,3,E_1249,3,non,15 %,non,3,5,1,1,3,infra & cloud,y,occasionnel,1,2,0,True,True
1250,54,m,17779,marié(e),consulting,directeur technique,3,80,36,10,9,4,3,4,4,1,3,E_1250,3,non,14 %,non,0,2,1,3,3,infra & cloud,y,occasionnel,0,9,0,True,True
1251,31,m,6833,marié(e),consulting,manager,1,80,6,6,5,3,3,2,1,4,2,E_1251,3,oui,12 %,non,0,2,1,11,2,transformation digitale,y,occasionnel,0,1,0,True,True
1252,31,f,6812,célibataire,consulting,manager,1,80,10,10,9,3,2,2,1,2,3,E_1252,3,non,19 %,non,0,2,1,24,3,transformation digitale,y,occasionnel,1,8,0,True,True
1254,59,f,5171,célibataire,commercial,cadre commercial,5,80,13,6,1,3,2,2,4,4,3,E_1254,3,non,17 %,non,0,2,1,3,3,infra & cloud,y,occasionnel,0,5,0,True,True
1255,43,m,19740,marié(e),consulting,directeur technique,3,80,25,8,7,3,1,5,4,2,3,E_1255,3,non,14 %,non,1,2,1,3,3,infra & cloud,y,occasionnel,0,7,0,True,True
1256,49,m,18711,marié(e),consulting,senior manager,2,80,23,1,0,1,2,5,3,3,4,E_1256,3,non,13 %,non,1,2,1,4,2,transformation digitale,y,occasionnel,0,0,0,True,True
1257,36,m,3692,marié(e),consulting,assistant de direction,1,80,12,11,10,3,3,1,2,3,2,E_1257,3,non,12 %,non,0,2,1,3,3,entrepreunariat,y,frequent,0,7,0,True,True
1258,48,m,2559,célibataire,consulting,consultant,5,80,7,1,0,4,4,1,2,3,2,E_1258,3,non,11 %,non,0,4,1,2,2,entrepreunariat,y,occasionnel,0,0,0,True,True
1259,27,m,2517,divorcé(e),consulting,assistant de direction,1,80,5,5,3,1,3,1,3,2,3,E_1259,3,non,11 %,non,3,2,1,4,2,infra & cloud,y,occasionnel,0,3,0,True,True
1260,29,m,6623,divorcé(e),consulting,manager,1,80,6,6,0,3,3,2,4,2,3,E_1260,3,oui,11 %,non,2,2,1,7,3,infra & cloud,y,occasionnel,1,0,0,True,True
1263,48,m,18265,célibataire,consulting,directeur technique,6,80,25,1,0,4,2,5,4,3,4,E_1263,3,non,12 %,non,0,3,1,1,3,infra & cloud,y,occasionnel,0,0,0,True,True
1264,29,f,16124,divorcé(e),consulting,directeur technique,3,80,9,7,7,4,2,4,4,2,2,E_1264,3,non,14 %,non,2,2,1,1,3,infra & cloud,y,occasionnel,1,7,0,True,True
1265,34,f,2585,marié(e),consulting,assistant de direction,0,80,2,1,0,3,4,1,3,4,2,E_1265,3,non,17 %,non,0,5,1,20,3,entrepreunariat,y,occasionnel,0,0,0,True,True
1267,44,m,18213,marié(e),commercial,senior manager,7,80,26,22,9,2,3,5,2,3,3,E_1267,3,non,11 %,non,1,5,1,5,3,marketing,y,occasionnel,3,10,0,True,True
1268,33,m,8380,divorcé(e),commercial,cadre commercial,0,80,10,9,8,4,4,3,3,4,3,E_1268,3,oui,14 %,non,2,3,1,10,5,marketing,y,occasionnel,0,8,0,True,True
1269,19,f,2994,célibataire,consulting,assistant de direction,1,80,1,1,0,2,4,1,4,4,3,E_1269,3,oui,12 %,non,0,2,1,25,3,infra & cloud,y,occasionnel,0,1,0,True,True
1270,23,m,1223,marié(e),consulting,assistant de direction,1,80,1,1,0,4,3,1,3,4,3,E_1270,4,non,22 %,non,1,2,1,1,2,infra & cloud,y,occasionnel,0,1,0,True,True
1273,25,m,1118,célibataire,commercial,représentant commercial,1,80,1,1,0,3,1,1,4,4,3,E_1273,3,oui,14 %,oui,0,4,1,24,1,infra & cloud,y,frequent,1,0,1,True,True
1275,26,m,2875,célibataire,consulting,assistant de direction,1,80,8,8,5,3,3,1,4,2,2,E_1275,4,oui,20 %,non,0,2,1,4,2,infra & cloud,y,occasionnel,2,2,0,True,True
1277,45,f,18824,célibataire,commercial,senior manager,2,80,26,24,10,1,1,5,2,1,3,E_1277,3,oui,16 %,oui,0,2,1,2,3,marketing,y,occasionnel,1,11,1,True,True
1278,55,m,13577,divorcé(e),consulting,manager,1,80,34,33,9,4,2,4,2,4,3,E_1278,3,oui,15 %,non,1,3,1,8,1,transformation digitale,y,aucun,15,0,0,True,True
1279,21,f,2625,célibataire,consulting,consultant,1,80,2,2,2,1,2,1,3,3,1,E_1279,4,non,20 %,oui,0,2,1,10,2,infra & cloud,y,frequent,2,2,1,True,True
1280,46,f,18789,marié(e),commercial,senior manager,2,80,26,11,4,4,2,5,2,3,3,E_1280,3,non,14 %,non,1,2,1,4,2,marketing,y,occasionnel,0,8,0,True,True
1281,34,f,4538,célibataire,commercial,cadre commercial,0,80,4,3,2,3,3,2,1,4,3,E_1281,3,oui,12 %,non,0,3,1,2,3,marketing,y,occasionnel,0,2,0,True,True
1282,51,m,19847,divorcé(e),commercial,senior manager,4,80,31,29,10,4,3,5,2,1,2,E_1282,4,oui,24 %,non,1,5,1,9,3,infra & cloud,y,frequent,11,10,0,True,True
1283,59,m,10512,célibataire,consulting,tech lead,6,80,25,9,7,4,3,3,4,4,2,E_1283,3,non,12 %,non,0,6,1,18,4,transformation digitale,y,occasionnel,5,4,0,True,True
1285,34,f,4444,divorcé(e),consulting,consultant,4,80,15,11,8,3,3,2,2,3,4,E_1285,3,non,13 %,non,2,2,1,19,3,transformation digitale,y,frequent,5,10,0,True,True
1286,28,m,2154,célibataire,consulting,consultant,0,80,5,4,2,4,3,1,3,3,2,E_1286,3,oui,11 %,non,0,2,1,1,4,transformation digitale,y,frequent,0,2,0,True,True
1288,44,m,19190,divorcé(e),consulting,senior manager,1,80,26,25,9,3,4,5,1,4,2,E_1288,3,non,14 %,non,2,4,1,4,2,infra & cloud,y,occasionnel,14,13,0,True,True
1289,34,m,4490,marié(e),ressources humaines,ressources humaines,4,80,14,10,9,3,2,2,2,4,4,E_1289,3,non,11 %,non,2,5,1,11,3,infra & cloud,y,frequent,1,8,0,True,True
1291,35,m,3506,marié(e),consulting,assistant de direction,0,80,4,3,2,3,3,1,3,4,3,E_1291,3,oui,14 %,non,0,3,1,6,1,infra & cloud,y,occasionnel,2,2,0,True,True
1292,42,f,2372,marié(e),consulting,assistant de direction,6,80,18,1,0,2,4,2,2,4,3,E_1292,3,oui,16 %,non,0,2,1,7,4,transformation digitale,y,occasionnel,0,0,0,True,True
1293,43,f,10231,célibataire,commercial,cadre commercial,3,80,23,21,7,4,2,3,4,4,4,E_1293,3,non,14 %,non,0,3,1,4,4,marketing,y,occasionnel,15,17,0,True,True
1294,36,f,5410,célibataire,consulting,tech lead,9,80,18,16,14,3,3,2,2,4,3,E_1294,3,oui,11 %,non,0,2,1,2,4,infra & cloud,y,occasionnel,5,12,0,True,True
1295,44,f,7978,marié(e),consulting,manager,1,80,10,10,7,1,3,3,4,4,3,E_1295,3,non,11 %,oui,1,2,1,15,3,transformation digitale,y,occasionnel,0,5,1,True,True
1296,28,m,3867,marié(e),consulting,consultant,1,80,2,2,2,4,2,1,4,2,3,E_1296,3,oui,12 %,non,1,2,1,2,3,infra & cloud,y,frequent,2,2,0,True,True
1297,51,f,2838,célibataire,consulting,consultant,0,80,8,7,0,2,2,1,3,2,2,E_1297,3,non,14 %,non,0,6,1,6,2,transformation digitale,y,frequent,7,7,0,True,True
1298,30,f,4695,célibataire,consulting,tech lead,7,80,10,8,4,3,3,2,3,3,3,E_1298,3,oui,18 %,non,0,3,1,9,2,transformation digitale,y,aucun,1,7,0,True,True
1299,29,f,3339,divorcé(e),consulting,consultant,3,80,10,7,7,2,3,1,3,1,3,E_1299,3,oui,13 %,oui,2,2,1,7,3,entrepreunariat,y,occasionnel,7,7,1,True,True
1301,28,m,2080,célibataire,consulting,assistant de direction,2,80,5,3,2,4,3,1,1,2,2,E_1301,3,non,11 %,non,0,2,1,1,3,entrepreunariat,y,occasionnel,1,2,0,True,True
1303,25,f,2096,célibataire,consulting,assistant de direction,1,80,2,2,2,4,3,1,2,4,2,E_1303,3,non,18 %,non,0,3,1,1,3,transformation digitale,y,occasionnel,2,1,0,True,True
1304,32,m,6209,marié(e),commercial,cadre commercial,1,80,10,10,7,3,4,2,4,3,4,E_1304,3,non,15 %,non,2,4,1,8,3,transformation digitale,y,occasionnel,0,8,0,True,True
1306,45,f,18061,célibataire,consulting,senior manager,3,80,22,0,0,2,3,5,2,3,3,E_1306,4,non,22 %,non,0,4,1,25,3,transformation digitale,y,frequent,0,0,0,True,True
1307,39,f,17123,divorcé(e),consulting,senior manager,6,80,21,19,9,3,2,4,2,4,3,E_1307,3,oui,13 %,non,2,4,1,13,4,transformation digitale,y,occasionnel,15,2,0,True,True
1308,58,m,2372,divorcé(e),consulting,assistant de direction,1,80,2,2,2,1,3,1,3,4,3,E_1308,3,non,12 %,non,2,3,1,23,4,infra & cloud,y,occasionnel,2,2,0,True,True
1309,32,m,4883,marié(e),consulting,consultant,1,80,10,10,4,4,3,2,3,1,3,E_1309,3,non,18 %,oui,1,3,1,7,2,infra & cloud,y,occasionnel,1,1,1,True,True
1310,39,m,3904,célibataire,consulting,assistant de direction,0,80,6,5,2,3,3,1,1,1,3,E_1310,3,non,13 %,oui,0,2,1,23,3,transformation digitale,y,occasionnel,0,3,1,True,True
1311,30,f,4627,marié(e),consulting,consultant,0,80,10,9,2,1,2,2,4,1,3,E_1311,3,non,12 %,non,1,6,1,6,3,entrepreunariat,y,occasionnel,6,7,0,True,True
1312,36,f,7094,marié(e),consulting,manager,3,80,10,7,7,4,3,3,3,1,3,E_1312,3,non,12 %,non,0,0,1,10,4,entrepreunariat,y,occasionnel,1,7,0,True,True
1314,46,f,3423,célibataire,ressources humaines,ressources humaines,6,80,10,7,6,4,3,1,1,3,4,E_1314,3,non,12 %,non,0,3,1,1,2,infra & cloud,y,occasionnel,5,7,0,True,True
1315,28,f,6674,marié(e),consulting,consultant,0,80,10,9,8,3,1,2,4,1,3,E_1315,3,non,11 %,non,3,6,1,1,3,infra & cloud,y,aucun,7,5,0,True,True
1317,50,f,16880,marié(e),consulting,directeur technique,4,80,25,3,2,4,3,4,1,2,3,E_1317,3,oui,11 %,non,0,2,1,28,3,infra & cloud,y,occasionnel,1,2,0,True,True
1318,40,m,9094,célibataire,commercial,cadre commercial,2,80,9,5,4,4,2,3,2,3,3,E_1318,3,oui,12 %,oui,0,2,1,25,4,marketing,y,occasionnel,1,0,1,True,True
1319,52,m,8446,célibataire,commercial,cadre commercial,9,80,10,8,7,2,3,3,2,3,2,E_1319,3,oui,19 %,oui,0,2,1,5,3,infra & cloud,y,occasionnel,7,7,1,True,True
1321,30,f,11916,marié(e),consulting,senior manager,1,80,9,9,1,2,3,3,1,4,3,E_1321,4,oui,23 %,non,2,2,1,17,4,transformation digitale,y,occasionnel,0,8,0,True,True
1322,39,m,4534,célibataire,consulting,tech lead,0,80,9,8,7,1,3,2,3,1,3,E_1322,3,non,11 %,non,0,6,1,18,2,infra & cloud,y,occasionnel,1,7,0,True,True
1324,31,f,9852,divorcé(e),commercial,cadre commercial,1,80,10,10,8,4,3,3,3,1,2,E_1324,3,oui,19 %,non,1,5,1,2,4,infra & cloud,y,aucun,9,6,0,True,True
1329,41,m,6151,célibataire,commercial,cadre commercial,1,80,19,19,2,3,1,2,2,1,3,E_1329,3,non,13 %,non,0,4,1,10,2,transformation digitale,y,aucun,11,9,0,True,True
1331,31,f,2302,célibataire,commercial,représentant commercial,1,80,3,3,2,4,3,1,2,1,4,E_1331,3,oui,11 %,oui,0,2,1,1,3,infra & cloud,y,frequent,2,2,1,True,True
1333,44,m,2362,marié(e),consulting,consultant,4,80,10,3,2,1,3,1,1,3,4,E_1333,3,non,12 %,oui,0,4,1,3,3,infra & cloud,y,occasionnel,1,2,1,True,True
1334,42,m,17861,marié(e),consulting,senior manager,0,80,21,20,8,3,3,4,3,4,2,E_1334,3,oui,13 %,non,0,3,1,2,1,infra & cloud,y,aucun,2,10,0,True,True
1336,55,f,19187,marié(e),consulting,senior manager,4,80,23,19,9,4,1,5,3,4,3,E_1336,3,non,14 %,non,1,5,1,2,2,transformation digitale,y,occasionnel,9,11,0,True,True
1338,56,m,19717,célibataire,ressources humaines,senior manager,6,80,36,7,3,4,3,5,2,1,3,E_1338,3,non,14 %,non,0,4,1,8,4,infra & cloud,y,occasionnel,7,7,0,True,True
1340,40,m,3544,divorcé(e),consulting,assistant de direction,9,80,6,4,2,3,3,1,3,2,3,E_1340,3,non,16 %,non,1,0,1,16,2,infra & cloud,y,aucun,0,0,0,True,True
1344,34,m,8500,divorcé(e),consulting,manager,0,80,10,9,7,4,3,3,4,4,2,E_1344,3,non,11 %,non,1,0,1,9,3,infra & cloud,y,occasionnel,1,6,0,True,True
1346,40,m,4661,célibataire,consulting,assistant de direction,1,80,9,9,8,3,3,2,4,3,3,E_1346,3,non,13 %,non,0,4,1,2,3,infra & cloud,y,occasionnel,8,8,0,True,True
1349,41,f,4103,divorcé(e),commercial,cadre commercial,0,80,10,9,3,3,3,2,1,4,3,E_1349,3,non,17 %,non,1,2,1,1,3,marketing,y,frequent,1,7,0,True,True
1350,35,m,4249,célibataire,consulting,assistant de direction,1,80,9,9,6,3,3,2,3,2,3,E_1350,3,oui,11 %,non,0,3,1,4,4,infra & cloud,y,frequent,1,1,0,True,True
1352,51,m,14026,divorcé(e),ressources humaines,senior manager,1,80,33,33,9,3,3,4,2,2,3,E_1352,3,oui,11 %,non,1,2,1,5,3,infra & cloud,y,occasionnel,0,10,0,True,True
1355,38,f,6893,divorcé(e),commercial,cadre commercial,3,80,11,7,7,2,3,2,1,4,3,E_1355,3,non,15 %,non,1,3,1,2,2,infra & cloud,y,occasionnel,1,7,0,True,True
1356,34,f,6125,célibataire,commercial,cadre commercial,1,80,10,10,8,3,3,2,1,4,4,E_1356,3,non,12 %,non,0,6,1,15,2,transformation digitale,y,occasionnel,9,6,0,True,True
1358,25,m,3669,marié(e),consulting,consultant,3,80,7,3,2,4,3,1,4,3,2,E_1358,3,non,11 %,non,3,6,1,19,1,transformation digitale,y,occasionnel,1,2,0,True,True
1360,58,f,10008,marié(e),consulting,tech lead,7,80,31,10,9,3,2,3,1,4,2,E_1360,3,oui,14 %,oui,0,0,1,7,4,transformation digitale,y,occasionnel,5,9,1,True,True
1361,40,m,2387,marié(e),consulting,consultant,3,80,7,4,2,2,3,1,2,3,3,E_1361,4,non,22 %,non,1,3,1,1,4,infra & cloud,y,occasionnel,0,3,0,True,True
1362,36,f,4639,marié(e),commercial,cadre commercial,2,80,17,15,7,1,4,2,1,4,2,E_1362,3,non,16 %,non,1,2,1,7,3,marketing,y,frequent,6,13,0,True,True
1363,48,m,7898,célibataire,consulting,tech lead,1,80,11,10,9,4,3,3,4,3,3,E_1363,3,non,11 %,non,0,2,1,4,3,infra & cloud,y,occasionnel,0,8,0,True,True
1364,27,f,2534,marié(e),commercial,représentant commercial,8,80,5,1,0,3,4,1,4,2,3,E_1364,3,non,14 %,non,1,4,1,11,3,transformation digitale,y,occasionnel,0,0,0,True,True
1367,51,f,13142,célibataire,consulting,tech lead,3,80,29,5,2,4,2,4,2,2,2,E_1367,3,non,16 %,non,0,1,1,11,2,entrepreunariat,y,occasionnel,0,3,0,True,True
1368,18,f,1611,célibataire,consulting,consultant,1,80,0,0,0,4,3,1,4,3,4,E_1368,3,non,15 %,non,0,5,1,1,3,infra & cloud,y,aucun,0,0,0,True,True
